X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.25446361,44.98449741,1,1063174,L192,APPROVED,ON Sale,10/31/2014,2015,4/1/2015,135845,VICS RESTAURANT,201 Main St SE,NULL,SE,LIQ ON-SALE C-2 W/SS SERIES 2000,57:19.9,-10381039.4,5619081.251,2.30E+12
-93.2573557,44.98587161,2,1534252,L235,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,169444,WILDE ROAST CAFE,65 Main St SE 143,143,SE,LIQ ON-SALE C-1 W/SS SERIES 2000,57:05.8,-10381361.35,5619297.535,2.30E+12
-93.25384121,44.98472068,3,563846,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,121439,TUGGS ON THE RIVER,219 Main St SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10380970.12,5619116.39,2.30E+12
-93.25384121,44.98472068,4,563846,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130405,TUGGS ON THE RIVER,219 Main St SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10380970.12,5619116.39,2.30E+12
-93.25671714,44.98748894,5,1211800,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,147045,PUNCH NEAPOLITAN PIZZA,208 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10381290.27,5619552.091,2.30E+12
-93.25671714,44.98748894,6,1345664,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,146434,RACHELS,222 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 1000,02:50.6,-10381290.27,5619552.091,2.30E+12
-93.25671714,44.98748894,7,1345664,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,167256,RACHELS,222 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 1000,02:50.6,-10381290.27,5619552.091,2.30E+12
-93.25768602,44.98780604,8,1370674,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,165406,GINGER HOP REST. & HONEY AT GINGER HOP,201 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,56:49.0,-10381398.12,5619602.001,2.30E+12
-93.26121171,44.99068572,9,1119575,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,130691,UKRAINIAN AMERICAN COMMUNITY CENTER,301 Main St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10381790.6,5620055.262,2.30E+12
-93.25771422,44.98852129,10,1621547,L247,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,173008,JL BEERS,24 University Ave NE,NULL,NE,WINE E W/STRONG BEER,56:21.5,-10381401.26,5619714.58,2.30E+12
-93.26747711,44.98471386,11,563616,L186,PENDING,ON Sale,4/25/2014,2016,1/1/2016,130181,ORIGAMI,30 1st St N 1ST FLOOR,1ST FLOOR,N,LIQ ON-SALE E W/SS SERIES 1000,03:31.9,-10382488.06,5619115.317,2.30E+12
-93.26084343,44.9859742,12,1501209,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,124537,NICOLLET ISLAND INN,95 Merriam St,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10381749.6,5619313.681,2.30E+12
-93.25792251,44.98615078,13,1638698,L190,APPROVED,ON Sale,4/11/2014,2015,4/1/2015,173583,MATTIES ON MAIN,43 Main St SE,144,SE,LIQ ON-SALE B W/SS SERIES 2000,57:03.0,-10381424.45,5619341.473,2.30E+12
-93.25798316,44.98710939,14,563584,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130149,NYES POLONAISE ROOM,112 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,03:05.5,-10381431.2,5619492.352,2.30E+12
-93.26441549,44.97905325,15,563497,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130063,RICKS CABARET,300 3rd St S,NULL,S,LIQ ON-SALE A W/SS SERIES 1000,02:53.4,-10382147.24,5618224.452,2.30E+12
-93.26683454,44.97814334,16,1593655,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,172628,HOTEL MINNEAPOLIS,215 4th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10382416.53,5618081.258,2.30E+12
-93.26294226,44.97757942,17,1622451,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,173315,DINOKOS BARZIA,420 4th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10381983.24,5617992.514,2.30E+12
-93.25848981,44.97718301,18,563631,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,130196,OLD SPAGHETTI FACTORY,233 Park Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,02:50.6,-10381487.6,5617930.134,2.30E+12
-93.26084658,44.97832353,19,563918,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130477,EAGLEBOLTBAR,515 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10381749.95,5618109.615,2.30E+12
-93.26121448,44.97837534,20,1474592,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,169243,"CROOKED PINT ALEHOUSE, THE",501 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10381790.91,5618117.768,2.30E+12
-93.26226278,44.97991937,21,1153974,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,133142,RENAISSANCE BY MARRIOTT,225 3rd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,57:19.1,-10381907.6,5618360.755,2.30E+12
-93.25987449,44.97780288,22,563822,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,166494,SAWATDEE RESTAURANT,607 Washington Ave S 100,100,S,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10381641.74,5618027.68,2.30E+12
-93.25906313,44.97861726,23,1483837,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,169319,ZEN BOX IZAKAYA,602 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10381551.42,5618155.84,2.30E+12
-93.24814364,44.98373437,24,565431,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131960,RESTAURANT ALMA,528 University Ave SE,NULL,SE,WINE E W/STRONG BEER,56:21.5,-10380335.87,5618961.159,2.30E+12
-93.25525116,44.9781684,25,1354179,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,164748,GUTHRIE THEATER - CULINAIRE,818 2nd St S TRACT E,TRACT E,S,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10381127.07,5618085.203,2.30E+12
-93.25670017,44.97852219,26,1213976,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,167995,SPOONRIVER,750 2nd St S 100,100,S,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10381288.38,5618140.878,2.30E+12
-93.25733343,44.97794874,27,1302254,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,159251,KINDEE,719 2nd St S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10381358.87,5618050.634,2.30E+12
-93.23038208,44.99130204,28,1352997,L247,PENDING,ON Sale,5/10/2013,2015,4/1/2015,160452,CHINDIAN CAFE,1500 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,56:56.1,-10378358.66,5620152.275,2.40E+12
-93.22984269,44.98760784,29,1310120,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,156006,OBENTO-YA JAPANESE BISTRO,1510 Como Ave SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10378298.62,5619570.806,2.40E+12
-93.23685683,44.98056684,30,1127056,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,3657,VARSITY THEATER,1308 4th St SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10379079.43,5618462.652,2.40E+12
-93.23513638,44.98065131,31,565219,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131755,VESCIOS ITALIAN CAFE,406 14th Ave SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10378887.91,5618475.945,2.40E+12
-93.23504524,44.9807775,32,1104789,L192,PENDING,ON Sale,4/29/2011,2015,4/1/2015,140291,"BLARNEY IRISH PUB AND GRILL, THE",412 14th Ave SE,NULL,SE,LIQ ON-SALE C-2 W/SS SERIES 2000,56:24.9,-10378877.76,5618495.804,2.40E+12
-93.23556495,44.98120411,33,1037974,L245,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,136120,KAFE 421,421 14th Ave SE,NULL,SE,WINE C-2 W/STRONG BEER,57:05.8,-10378935.61,5618562.944,2.40E+12
-93.23644177,44.98150731,34,1116041,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,140814,BURRITO LOCO,418 13th Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10379033.22,5618610.66,2.40E+12
-93.23581241,44.9808181,35,994596,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,129439,TONYS DINER,1327 4th St SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10378963.16,5618502.194,2.40E+12
-93.2366868,44.98119384,36,1188128,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,3655,LIBRARY BAR & GRILL,1301 4th St SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10379060.5,5618561.327,2.40E+12
-93.236503,44.98044898,37,1282264,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131440,SHUANG CHENG RESTAURANT,1320 4th St SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10379040.04,5618444.104,2.40E+12
-93.2364798,44.98005398,38,1257209,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,155878,ANNIES KITTY CAT KLUB,313 14th Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10379037.45,5618381.94,2.40E+12
-93.2361443,44.98040934,39,1241319,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,133012,LORING PASTA BAR,327 14th Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10379000.11,5618437.865,2.40E+12
-93.23464224,44.98044347,40,1279281,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,158894,PAGODA,1417 4th St SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10378832.9,5618443.237,2.40E+12
-93.23568906,44.9801278,41,1614683,L247,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,172854,ONE TWO THREE SUSHI,318 14th Ave SE,NULL,SE,WINE E W/STRONG BEER,56:22.6,-10378949.43,5618393.557,2.40E+12
-93.22937071,44.97339409,42,1610424,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,172568,HAIKU JAPANESE BISTRO,620 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10378246.07,5617333.902,2.50E+12
-93.22949761,44.97410589,43,1446184,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,166397,APPLEBEES NEIGHBORHOOD GRILL & BAR,615 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10378260.2,5617445.909,2.50E+12
-93.22949761,44.97410589,44,1502215,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,170350,THE COMMONS HOTEL,615 Washington Ave SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10378260.2,5617445.909,2.50E+12
-93.23292906,44.97532837,45,843164,L178,PENDING,ON Sale,2/22/2014,2016,1/1/2016,132856,GATEWAY CAFE BY DAMICO & SONS,200 Oak St SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 1000,03:03.0,-10378642.19,5617638.278,2.50E+12
-93.22821398,44.97327449,46,1670832,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,174346,SALLYS SALOON AND EATERY,700 Washington Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10378117.31,5617315.083,2.50E+12
-93.23464053,44.97290296,47,1077235,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,82178,CAMPUS CLUB AT THE U OF MN,300 Washington Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 1000,57:19.1,-10378832.71,5617256.621,2.50E+12
-93.2298703,44.97331733,48,564873,L226,PENDING,ON Sale,4/12/2013,2015,4/1/2015,131415,VILLAGE WOK RESTAURANT,610 Washington Ave SE,NULL,SE,BEER CL E ON SALE,57:28.0,-10378301.69,5617321.824,2.50E+12
-93.2298703,44.97331733,49,1106951,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,121099,BIG TEN RESTAURANT & BAR,606 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10378301.69,5617321.824,2.50E+12
-93.22758473,44.97322897,50,1633090,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,173094,LITTLE SZECHUAN,304 Oak St SE,NULL,SE,WINE E W/STRONG BEER,57:05.8,-10378047.26,5617307.92,2.50E+12
-93.24693763,44.97031017,51,1295877,L233,PENDING,ON Sale,1/23/2014,2016,1/1/2016,159335,ACADIA CAFE,329 Cedar Ave S,NULL,S,LIQ ON-SALE C-1 W/SS SERIES 1000,02:53.4,-10380201.62,5616848.64,2.50E+12
-93.24692592,44.97319026,52,961094,L186,PENDING,ON Sale,5/23/2014,2016,1/1/2016,134830,CHIPOTLE MEXICAN GRILL,229 Cedar Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10380200.31,5617301.829,2.50E+12
-93.24692592,44.97319026,53,1489776,L182,PENDING,ON Sale,1/23/2014,2016,1/1/2016,170049,REPUBLIC,221 Cedar Ave S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 1000,03:03.0,-10380200.31,5617301.829,2.50E+12
-93.24643758,44.97283875,54,1656668,L247,APPROVED,ON Sale,7/18/2014,2015,4/1/2015,172915,MANGO FACTORY,233 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,57:03.9,-10380145.95,5617246.516,2.50E+12
-93.24015707,44.96653364,55,1384741,L242,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,165797,AUGSBURG COLLEGE,2211 Riverside Ave,NULL,NULL,WINE A W/STRONG BEER,57:05.8,-10379446.81,5616254.43,2.50E+12
-93.24597879,44.96944495,56,1642002,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,129538,LUCKY DRAGON RESTAURANT,1827 Riverside Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10380094.88,5616712.501,2.50E+12
-93.24691191,44.96878689,57,1602088,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,37334,NOMAD WORLD PUB,501 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10380198.75,5616608.959,2.50E+12
-93.24697296,44.96689609,58,1039704,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130673,TRIPLE ROCK,629 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10380205.55,5616311.459,2.50E+12
-93.24648994,44.9696928,59,1619843,L216,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,171205,DILLAS ETHIOPIAN RESTAURANT,1813 Riverside Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,57:32.9,-10380151.78,5616751.499,2.50E+12
-93.24680057,44.96353908,60,1267592,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,157300,JOINT/CABOOZE,913 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10380186.36,5615783.285,2.50E+12
-93.24692749,44.96386016,61,1257933,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,37347,WHISKEY JUNCTION,901 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10380200.49,5615833.801,2.50E+12
-93.2404446,44.96298697,62,1679649,L196,APPROVED,ON Sale,12/5/2014,2015,4/1/2015,137271,PIZZA LUCE,2200 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,57:09.9,-10379478.81,5615696.423,2.50E+12
-93.2404446,44.96298697,63,1066453,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,137271,PIZZA LUCE,2200 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10379478.81,5615696.423,2.50E+12
-93.25177718,44.97452976,64,894006,L216,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,121531,MAXWELLS AMERICAN CAFE,1201 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,57:40.9,-10380740.35,5617512.609,2.60E+12
-93.24785887,44.97379735,65,1566557,L208,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,171587,COURTYARD MINNEAPOLIS DOWNTOWN,1500 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,57:32.9,-10380304.17,5617397.359,2.60E+12
-93.24794731,44.97354287,66,1671482,L242,APPROVED,ON Sale,10/3/2014,2015,4/1/2015,124360,THE SOUTHERN THEATER,1420 Washington Ave S,NULL,S,WINE A W/STRONG BEER,57:40.9,-10380314.01,5617357.314,2.60E+12
-93.2477956,44.97339892,67,563801,L192,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130360,MINNEAPOLIS TOWN HALL BREWERY,1430 Washington Ave S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 2000,57:05.8,-10380297.12,5617334.663,2.60E+12
-93.2541758,44.97541386,68,1582127,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,171399,JJS COFFEE & WINE BISTRO,1011 Washington Ave S,NULL,S,WINE D W/STRONG BEER,57:05.8,-10381007.36,5617651.733,2.60E+12
-93.25292009,44.97488389,69,563582,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,163639,GRUMPYS BAR & GRILL,1111 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,02:50.6,-10380867.58,5617568.335,2.60E+12
-93.25314358,44.9749704,70,1624436,L210,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,146897,DAY BLOCK BREWING COMPANY,1105 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 4000,57:40.9,-10380892.46,5617581.949,2.60E+12
-93.25592303,44.97616277,71,1203949,L196,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,146433,WASABI FUSION CUISINE,903 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,56:17.7,-10381201.86,5617769.583,2.60E+12
-93.25592303,44.97616277,72,1368917,L205,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,158014,SANCTUARY RESTAURANT,903 Washington Ave S,NULL,S,LIQ ON-SALE E SERIES 3000,56:57.6,-10381201.86,5617769.583,2.60E+12
-93.25592303,44.97616277,73,1671594,L247,APPROVED,ON Sale,12/5/2014,2015,4/1/2015,174314,DUNN BROTHERS COFFE,903 Washington Ave S,NULL,S,WINE E W/STRONG BEER,57:31.0,-10381201.86,5617769.583,2.60E+12
-93.25500038,44.97657395,74,1316675,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,162130,ALOFT HOTEL MINNEAPOLIS,900 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10381099.16,5617834.288,2.60E+12
-93.24757891,44.97057699,75,1566074,L180,PENDING,ON Sale,1/23/2014,2016,1/1/2016,170394,RED SEA BAR & RESTAURANT,320 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,56:49.0,-10380273,5616890.624,2.60E+12
-93.2481465,44.97298139,76,564662,L214,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,131210,JEWEL OF INDIA,1427 Washington Ave S,NULL,S,LIQ ON-SALE D W/SS SERIES 4000,57:32.9,-10380336.19,5617268.961,2.60E+12
-93.24773339,44.97275617,77,1043893,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,133565,CORNER BAR (THE),1501 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10380290.2,5617233.523,2.60E+12
-93.26619406,44.97368345,78,1627688,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,172912,HYATT PLACE MINNEAPOLIS,425 7th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10382345.23,5617379.434,2.60E+12
-93.26741996,44.97315038,79,1260063,L192,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,156158,NORMANDY KITCHEN,405 8th St S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 2000,57:05.8,-10382481.7,5617295.554,2.60E+12
-93.26044498,44.97291962,80,563955,L202,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130514,HUBERTS BAR & GRILL,601 Chicago Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 3000,56:57.6,-10381705.25,5617259.241,2.60E+12
-93.24757944,44.96940376,81,565162,L242,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131699,CEDAR CULTURAL CENTER,416 Cedar Ave S,NULL,S,WINE A W/STRONG BEER,57:05.8,-10380273.06,5616706.02,2.60E+12
-93.24751362,44.9687934,82,1356223,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,37333,PALMERS BAR,500 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10380265.73,5616609.983,2.60E+12
-93.27049522,44.97523159,83,1636475,L186,PENDING,ON Sale,3/7/2014,2016,1/1/2016,173574,HEN HOUSE EATERY,730 2nd Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,57:09.9,-10382824.03,5617623.05,2.70E+12
-93.26892538,44.97573035,84,563873,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130432,DAN KELLYS BAR & GRILL,212 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10382649.28,5617701.535,2.70E+12
-93.26892538,44.97573035,85,1683220,L186,NEW,ON Sale,11/7/2014,2016,1/1/2016,121619,DAN KELLYS BAR & GRILL,212 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,57:26.5,-10382649.28,5617701.535,2.70E+12
-93.26883329,44.97592467,86,1199276,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130685,RARE,615 2nd Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10382639.03,5617732.115,2.70E+12
-93.26883329,44.97592467,87,1457628,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,121069,THE GRAND HOTEL,615 2nd Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10382639.03,5617732.115,2.70E+12
-93.26962066,44.97485197,88,563737,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130299,MINNEAPOLIS CLUB,729 2nd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10382726.68,5617563.313,2.70E+12
-93.27221109,44.9750954,89,565096,L233,PENDING,ON Sale,1/23/2014,2016,1/1/2016,131633,8TH ST GRILL & TAVERN,800 Marquette Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 1000,02:53.4,-10383015.04,5617601.619,2.70E+12
-93.27221109,44.9750954,90,565096,L233,PENDING,ON Sale,1/23/2014,2016,1/1/2016,165129,8TH ST GRILL & TAVERN,800 Marquette Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 1000,02:53.4,-10383015.04,5617601.619,2.70E+12
-93.2717993,44.97443882,91,1152550,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131269,KEYS AT THE FOSHAY BAR & GRILL,114 9th St S FOSHAY TOW,FOSHAY TOW,S,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10382969.2,5617498.299,2.70E+12
-93.2717993,44.97443882,92,1152550,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,142929,KEYS AT THE FOSHAY BAR & GRILL,821 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10382969.2,5617498.299,2.70E+12
-93.2717993,44.97443882,93,1316376,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,161912,W MINNEAPOLIS - THE FOSHAY,821 Marquette Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10382969.2,5617498.299,2.70E+12
-93.26759702,44.97687242,94,1271895,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130651,ATLAS RESTAURANT,200 6th St S 175,175,S,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10382501.41,5617881.257,2.70E+12
-93.26759702,44.97687242,95,1271895,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,158019,ATLAS RESTAURANT,200 6th St S 1ST FLOOR,1ST FLOOR,S,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10382501.41,5617881.257,2.70E+12
-93.26759702,44.97687242,96,1462371,L186,PENDING,ON Sale,8/15/2014,2016,1/1/2016,168112,CHIPOTLE MEXICAN GRILL,200 6th St S 100,100,S,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10382501.41,5617881.257,2.70E+12
-93.27147904,44.97625865,97,563672,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,124517,MARQUETTE HOTEL,710 Marquette Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10382933.55,5617784.671,2.70E+12
-93.26973059,44.97618965,98,1261854,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,124534,CROWNE PLAZA NORTHSTAR,618 2nd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10382738.92,5617773.812,2.70E+12
-93.27268523,44.97475849,99,1217684,L196,APPROVED,ON Sale,8/1/2014,2015,4/1/2015,133359,BOMBAY BISTRO,820 Marquette Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,56:57.6,-10383067.82,5617548.602,2.70E+12
-93.27268523,44.97475849,100,1413934,L208,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,167066,HELLS KITCHEN,80 9th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,57:40.9,-10383067.82,5617548.602,2.70E+12
-93.27268523,44.97475849,101,1519797,L239,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,167182,THE MELTING POT RESTAURANT,80 9th St S,NULL,S,LIQ ON-SALE C-1 W/SS SERIES 4000,57:40.9,-10383067.82,5617548.602,2.70E+12
-93.27691061,44.97604177,102,1596027,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,172146,MARIN,901 Hennepin Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10383538.19,5617750.541,2.70E+12
-93.27691061,44.97604177,103,1588123,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,52616,LE MERIDIAN CHAMBERS,901 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,57:22.4,-10383538.19,5617750.541,2.70E+12
-93.27293289,44.97667524,104,1015255,L188,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,129998,MACYS AT DOWNTOWN MPLS STORE 12TH FLOOR,700 Nicollet Mall 12TH FLOOR,12TH FLOOR,NULL,LIQ ON-SALE A W/SS SERIES 2000,56:17.7,-10383095.39,5617850.227,2.70E+12
