X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.254463614805445,44.984497412780946,1,1063174,L192,APPROVED,ON Sale,2014-10-31 00:00:00.000,2015,2015-04-01 00:00:00.000,135845,VICS RESTAURANT,201 Main St SE,NULL,SE,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-10-24 00:57:19.923,-10381039.4038,5619081.2512,2302924130160
-93.257355704930063,44.985871611853767,2,1534252,L235,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169444,WILDE ROAST CAFE,65 Main St SE 143,143,SE,LIQ ON-SALE C-1 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381361.3498,5619297.5348,2302924130170
-93.253841214365892,44.984720676084876,3,563846,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,121439,TUGGS ON THE RIVER,219 Main St SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380970.1185,5619116.39,2302924130620
-93.253841214365892,44.984720676084876,4,563846,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130405,TUGGS ON THE RIVER,219 Main St SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380970.1185,5619116.39,2302924130620
-93.256717141103593,44.987488942253663,5,1211800,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,147045,PUNCH NEAPOLITAN PIZZA,208 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381290.2652,5619552.0912,2302924130950
-93.256717141103593,44.987488942253663,6,1345664,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,146434,RACHELS,222 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 1000,2014-12-04 01:02:50.603,-10381290.2652,5619552.0912,2302924130950
-93.256717141103593,44.987488942253663,7,1345664,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,167256,RACHELS,222 Hennepin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 1000,2014-12-04 01:02:50.603,-10381290.2652,5619552.0912,2302924130950
-93.257686020849917,44.987806040055069,8,1370674,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,165406,GINGER HOP REST. & HONEY AT GINGER HOP,201 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,2014-11-21 00:56:49.010,-10381398.1204,5619602.001,2302924210030
-93.261211711609036,44.990685716797827,9,1119575,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,130691,UKRAINIAN AMERICAN COMMUNITY CENTER,301 Main St NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381790.5985,5620055.2621,2302924210090
-93.257714216271737,44.9885212937426,10,1621547,L247,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,173008,JL BEERS,24 University Ave NE,NULL,NE,WINE E W/STRONG BEER,2014-05-15 00:56:21.477,-10381401.2591,5619714.5798,2302924210470
-93.267477105881241,44.984713855977816,11,563616,L186,PENDING,ON Sale,2014-04-25 00:00:00.000,2016,2016-01-01 00:00:00.000,130181,ORIGAMI,30 1st St N 1ST FLOOR,1ST FLOOR,N,LIQ ON-SALE E W/SS SERIES 1000,2014-12-03 01:03:31.910,-10382488.059,5619115.3166,2302924230020
-93.260843426597063,44.98597419912663,12,1501209,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,124537,NICOLLET ISLAND INN,95 Merriam St,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381749.6012,5619313.6811,2302924240090
-93.257922513128236,44.986150780096956,13,1638698,L190,APPROVED,ON Sale,2014-04-11 00:00:00.000,2015,2015-04-01 00:00:00.000,173583,MATTIES ON MAIN,43 Main St SE,144,SE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-03 00:57:03.023,-10381424.4466,5619341.4734,2302924240090
-93.25798316018971,44.98710939313365,14,563584,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130149,NYES POLONAISE ROOM,112 Hennepin Ave E,NULL,E,LIQ ON-SALE B W/SS SERIES 1000,2014-12-05 01:03:05.537,-10381431.1978,5619492.3522,2302924240110
-93.264415489289476,44.979053253944549,15,563497,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130063,RICKS CABARET,300 3rd St S,NULL,S,LIQ ON-SALE A W/SS SERIES 1000,2014-12-02 01:02:53.443,-10382147.2414,5618224.4523,2302924330030
-93.26683454455177,44.978143339051336,16,1593655,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,172628,HOTEL MINNEAPOLIS,215 4th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382416.5294,5618081.2583,2302924330780
-93.262942256715093,44.977579415108465,17,1622451,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,173315,DINOKOS BARZIA,420 4th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10381983.2419,5617992.5143,2302924330870
-93.258489810009962,44.977183014764847,18,563631,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130196,OLD SPAGHETTI FACTORY,233 Park Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-04 01:02:50.603,-10381487.5978,5617930.1338,2302924340020
-93.260846580582026,44.97832352995912,19,563918,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130477,EAGLEBOLTBAR,515 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381749.9523,5618109.6149,2302924340040
-93.261214482911683,44.978375335868208,20,1474592,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169243,"CROOKED PINT ALEHOUSE, THE",501 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381790.907,5618117.7676,2302924340070
-93.262262780017338,44.979919365205646,21,1153974,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,133142,RENAISSANCE BY MARRIOTT,225 3rd Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,2014-11-19 00:57:19.110,-10381907.6029,5618360.755,2302924340080
-93.259874494748459,44.977802876289751,22,563822,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,166494,SAWATDEE RESTAURANT,607 Washington Ave S 100,100,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381641.7402,5618027.68,2302924340420
-93.259063130993951,44.978617261161496,23,1483837,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,169319,ZEN BOX IZAKAYA,602 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381551.4196,5618155.8395,2302924340710
-93.248143637099957,44.983734367970655,24,565431,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131960,RESTAURANT ALMA,528 University Ave SE,NULL,SE,WINE E W/STRONG BEER,2014-05-15 00:56:21.477,-10380335.8671,5618961.1587,2302924410010
-93.255251164221775,44.978168402985631,25,1354179,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164748,GUTHRIE THEATER - CULINAIRE,818 2nd St S TRACT E,TRACT E,S,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381127.0734,5618085.2026,2302924430210
-93.256700167436307,44.978522188815937,26,1213976,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,167995,SPOONRIVER,750 2nd St S 100,100,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10381288.3757,5618140.8779,2302924439000
-93.257333431202596,44.977948738131907,27,1302254,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,159251,KINDEE,719 2nd St S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10381358.8703,5618050.6341,2302924439010
-93.230382079030363,44.991302041737697,28,1352997,L247,PENDING,ON Sale,2013-05-10 00:00:00.000,2015,2015-04-01 00:00:00.000,160452,CHINDIAN CAFE,1500 Hennepin Ave E,NULL,E,WINE E W/STRONG BEER,2014-03-21 00:56:56.093,-10378358.6595,5620152.2746,2402924110080
-93.229842690109621,44.987607842857429,29,1310120,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,156006,OBENTO-YA JAPANESE BISTRO,1510 Como Ave SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378298.615,5619570.8056,2402924140010
-93.236856825679553,44.980566841113756,30,1127056,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,3657,VARSITY THEATER,1308 4th St SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10379079.425,5618462.6517,2402924420000
-93.235136383925507,44.980651311911522,31,565219,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131755,VESCIOS ITALIAN CAFE,406 14th Ave SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378887.9063,5618475.9454,2402924420020
-93.235045241755074,44.980777495243601,32,1104789,L192,PENDING,ON Sale,2011-04-29 00:00:00.000,2015,2015-04-01 00:00:00.000,140291,"BLARNEY IRISH PUB AND GRILL, THE",412 14th Ave SE,NULL,SE,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-03-07 00:56:24.883,-10378877.7604,5618495.8037,2402924420020
-93.235564953079546,44.981204113871179,33,1037974,L245,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,136120,KAFE 421,421 14th Ave SE,NULL,SE,WINE C-2 W/STRONG BEER,2014-04-17 00:57:05.820,-10378935.6144,5618562.9438,2402924420020
-93.236441774373873,44.981507308090364,34,1116041,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,140814,BURRITO LOCO,418 13th Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10379033.2217,5618610.66,2402924420030
-93.23581241468581,44.980818099068578,35,994596,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129439,TONYS DINER,1327 4th St SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378963.1617,5618502.1938,2402924420040
-93.236686799749094,44.981193841145483,36,1188128,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,3655,LIBRARY BAR & GRILL,1301 4th St SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10379060.4978,5618561.3271,2402924420160
-93.236502999052064,44.980448983882567,37,1282264,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131440,SHUANG CHENG RESTAURANT,1320 4th St SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10379040.0372,5618444.1038,2402924430010
-93.236479801856476,44.980053979709488,38,1257209,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,155878,ANNIES KITTY CAT KLUB,313 14th Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10379037.4549,5618381.9399,2402924430010
-93.236144297267529,44.980409343731338,39,1241319,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,133012,LORING PASTA BAR,327 14th Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10379000.1067,5618437.8654,2402924430010
-93.234642236857383,44.98044347477753,40,1279281,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,158894,PAGODA,1417 4th St SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378832.8981,5618443.2368,2402924430050
-93.235689064319232,44.98012779709115,41,1614683,L247,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,172854,ONE TWO THREE SUSHI,318 14th Ave SE,NULL,SE,WINE E W/STRONG BEER,2014-05-09 00:56:22.553,-10378949.4304,5618393.5569,2402924430060
-93.229370708072821,44.973394085946396,42,1610424,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,172568,HAIKU JAPANESE BISTRO,620 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10378246.0742,5617333.9016,2502924110010
-93.229497613072994,44.97410588570574,43,1446184,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,166397,APPLEBEES NEIGHBORHOOD GRILL & BAR,615 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10378260.2012,5617445.9086,2502924110010
-93.229497613072994,44.97410588570574,44,1502215,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,170350,THE COMMONS HOTEL,615 Washington Ave SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10378260.2012,5617445.9086,2502924110010
-93.232929057084078,44.975328365780662,45,843164,L178,PENDING,ON Sale,2014-02-22 00:00:00.000,2016,2016-01-01 00:00:00.000,132856,GATEWAY CAFE BY DAMICO & SONS,200 Oak St SE,NULL,SE,LIQ ON-SALE A W/SS SERIES 1000,2014-11-27 01:03:03.023,-10378642.1878,5617638.2782,2502924110010
-93.228213975329226,44.973274491763995,46,1670832,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,174346,SALLYS SALOON AND EATERY,700 Washington Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10378117.3073,5617315.0827,2502924110010
-93.234640532753275,44.972902963301195,47,1077235,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,82178,CAMPUS CLUB AT THE U OF MN,300 Washington Ave SE,NULL,SE,LIQ ON-SALE B W/SS SERIES 1000,2014-11-19 00:57:19.110,-10378832.7084,5617256.6206,2502924130000
-93.229870301626505,44.973317330873769,48,564873,L226,PENDING,ON Sale,2013-04-12 00:00:00.000,2015,2015-04-01 00:00:00.000,131415,VILLAGE WOK RESTAURANT,610 Washington Ave SE,NULL,SE,BEER CL E ON SALE,2014-04-08 00:57:28.017,-10378301.6887,5617321.8237,2502924140020
-93.229870301626505,44.973317330873769,49,1106951,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,121099,BIG TEN RESTAURANT & BAR,606 Washington Ave SE,NULL,SE,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10378301.6887,5617321.8237,2502924140020
-93.227584728828887,44.973228970805721,50,1633090,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,173094,LITTLE SZECHUAN,304 Oak St SE,NULL,SE,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10378047.2599,5617307.9197,2502924140030
-93.246937632661343,44.970310168806819,51,1295877,L233,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,159335,ACADIA CAFE,329 Cedar Ave S,NULL,S,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-12-02 01:02:53.443,-10380201.6153,5616848.6403,2502924230040
-93.246925924918258,44.973190261121971,52,961094,L186,PENDING,ON Sale,2014-05-23 00:00:00.000,2016,2016-01-01 00:00:00.000,134830,CHIPOTLE MEXICAN GRILL,229 Cedar Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,2014-12-05 01:03:05.537,-10380200.312,5617301.8285,2502924230080
-93.246925924918258,44.973190261121971,53,1489776,L182,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170049,REPUBLIC,221 Cedar Ave S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 1000,2014-11-27 01:03:03.023,-10380200.312,5617301.8285,2502924230080
-93.246437582763491,44.972838748010126,54,1656668,L247,APPROVED,ON Sale,2014-07-18 00:00:00.000,2015,2015-04-01 00:00:00.000,172915,MANGO FACTORY,233 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,2014-07-18 00:57:03.870,-10380145.95,5617246.516,2502924230080
-93.240157068048433,44.966533635967934,55,1384741,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,165797,AUGSBURG COLLEGE,2211 Riverside Ave,NULL,NULL,WINE A W/STRONG BEER,2014-04-17 00:57:05.820,-10379446.8063,5616254.4299,2502924310090
-93.245978790690017,44.969444950881503,56,1642002,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129538,LUCKY DRAGON RESTAURANT,1827 Riverside Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380094.8775,5616712.501,2502924320020
-93.246911913894763,44.968786893942777,57,1602088,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,37334,NOMAD WORLD PUB,501 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380198.7523,5616608.9592,2502924320100
-93.246972955316636,44.966896094770782,58,1039704,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130673,TRIPLE ROCK,629 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380205.5474,5616311.4585,2502924320610
-93.24648994196815,44.969692800865232,59,1619843,L216,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,171205,DILLAS ETHIOPIAN RESTAURANT,1813 Riverside Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 4000,2014-10-09 00:57:32.920,-10380151.7786,5616751.4992,2502924320620
-93.246800570410244,44.963539075746382,60,1267592,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,157300,JOINT/CABOOZE,913 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380186.3576,5615783.2851,2502924330080
-93.246927487986838,44.963860155872545,61,1257933,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,37347,WHISKEY JUNCTION,901 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380200.486,5615833.8006,2502924330090
-93.240444597211308,44.962986967290384,62,1679649,L196,APPROVED,ON Sale,2014-12-05 00:00:00.000,2015,2015-04-01 00:00:00.000,137271,PIZZA LUCE,2200 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-11-24 00:57:09.920,-10379478.8139,5615696.4226,2502924340050
-93.240444597211308,44.962986967290384,63,1066453,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,137271,PIZZA LUCE,2200 Franklin Ave E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10379478.8139,5615696.4226,2502924340050
-93.251777182287043,44.974529759736534,64,894006,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,121531,MAXWELLS AMERICAN CAFE,1201 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380740.3515,5617512.609,2602924110010
-93.2478588720532,44.973797354224381,65,1566557,L208,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,171587,COURTYARD MINNEAPOLIS DOWNTOWN,1500 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-10-09 00:57:32.920,-10380304.1672,5617397.3587,2602924110070
-93.247947311192931,44.973542870855461,66,1671482,L242,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-04-01 00:00:00.000,124360,THE SOUTHERN THEATER,1420 Washington Ave S,NULL,S,WINE A W/STRONG BEER,2014-09-25 00:57:40.890,-10380314.0122,5617357.3139,2602924110070
-93.247795603707743,44.973398922099108,67,563801,L192,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130360,MINNEAPOLIS TOWN HALL BREWERY,1430 Washington Ave S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10380297.1242,5617334.6626,2602924110080
-93.254175802673259,44.975413864872515,68,1582127,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171399,JJS COFFEE & WINE BISTRO,1011 Washington Ave S,NULL,S,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10381007.3647,5617651.7325,2602924120050
-93.252920087263448,44.974883890842193,69,563582,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,163639,GRUMPYS BAR & GRILL,1111 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,2014-12-04 01:02:50.603,-10380867.5791,5617568.3351,2602924120060
-93.253143580021302,44.974970402919986,70,1624436,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,146897,DAY BLOCK BREWING COMPANY,1105 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10380892.4582,5617581.9487,2602924120070
-93.25592302590087,44.976162771936984,71,1203949,L196,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,146433,WASABI FUSION CUISINE,903 Washington Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-05-02 00:56:17.720,-10381201.8647,5617769.5828,2602924120080
-93.25592302590087,44.976162771936984,72,1368917,L205,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,158014,SANCTUARY RESTAURANT,903 Washington Ave S,NULL,S,LIQ ON-SALE E SERIES 3000,2014-07-10 00:56:57.643,-10381201.8647,5617769.5828,2602924120080
-93.25592302590087,44.976162771936984,73,1671594,L247,APPROVED,ON Sale,2014-12-05 00:00:00.000,2015,2015-04-01 00:00:00.000,174314,DUNN BROTHERS COFFE,903 Washington Ave S,NULL,S,WINE E W/STRONG BEER,2014-11-20 00:57:30.970,-10381201.8647,5617769.5828,2602924120080
-93.255000377052326,44.976573950071916,74,1316675,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,162130,ALOFT HOTEL MINNEAPOLIS,900 Washington Ave S,NULL,S,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381099.1559,5617834.2877,2602924120950
-93.247578913891545,44.970576988195596,75,1566074,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170394,RED SEA BAR & RESTAURANT,320 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 1000,2014-11-21 00:56:49.010,-10380273.0024,5616890.6239,2602924140000
-93.248146499132446,44.972981385220685,76,564662,L214,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,131210,JEWEL OF INDIA,1427 Washington Ave S,NULL,S,LIQ ON-SALE D W/SS SERIES 4000,2014-10-09 00:57:32.920,-10380336.1857,5617268.9607,2602924140040
-93.247733391781054,44.972756174765365,77,1043893,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,133565,CORNER BAR (THE),1501 Washington Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380290.1988,5617233.5227,2602924140060
-93.266194062822194,44.973683446035075,78,1627688,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,172912,HYATT PLACE MINNEAPOLIS,425 7th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10382345.2313,5617379.4344,2602924229000
-93.267419964046013,44.973150383994152,79,1260063,L192,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,156158,NORMANDY KITCHEN,405 8th St S,NULL,S,LIQ ON-SALE C-2 W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382481.698,5617295.5536,2602924230000
-93.260444983344371,44.972919616076169,80,563955,L202,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130514,HUBERTS BAR & GRILL,601 Chicago Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 3000,2014-07-10 00:56:57.643,-10381705.2467,5617259.241,2602924240060
-93.24757943581271,44.969403758115739,81,565162,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,131699,CEDAR CULTURAL CENTER,416 Cedar Ave S,NULL,S,WINE A W/STRONG BEER,2014-04-17 00:57:05.820,-10380273.0605,5616706.0195,2602924410050
-93.247513618048472,44.968793400711249,82,1356223,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,37333,PALMERS BAR,500 Cedar Ave S,NULL,S,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10380265.7337,5616609.983,2602924410060
-93.270495217962107,44.975231593794028,83,1636475,L186,PENDING,ON Sale,2014-03-07 00:00:00.000,2016,2016-01-01 00:00:00.000,173574,HEN HOUSE EATERY,730 2nd Ave S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,2014-11-24 00:57:09.920,-10382824.0337,5617623.05,2702924110010
-93.268925377867134,44.975730348873718,84,563873,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130432,DAN KELLYS BAR & GRILL,212 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382649.2799,5617701.5352,2702924110030
-93.268925377867134,44.975730348873718,85,1683220,L186,NEW,ON Sale,2014-11-07 10:16:48.000,2016,2016-01-01 00:00:00.000,121619,DAN KELLYS BAR & GRILL,212 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 1000,2014-11-10 00:57:26.517,-10382649.2799,5617701.5352,2702924110030
